Transaction_ID,Company_ID,Transaction_Date,Product_Price,Quantity,Total_Cost,Product_ID
1925,97.0,2024-08-03,163225.2,17.0,2688000.0,17.0
1927,38.0,2021-01-10,87875.14,3.0,252000.0,12.0
1928,7.0,2022-04-30,171092.52,9.0,1411200.0,11.0
1929,6.0,2022-12-05,128800.0,15.0,1932000.0,14.0
1930,7.0,2021-08-14,156800.0,8.0,1097600.0,11.0
1931,21.0,2023-09-12,176223.71,6.0,1008000.0,17.0
1932,1.0,2020-12-10,83801.38,11.0,985600.0,10.0
1936,61.0,2024-04-26,146617.75,13.0,1960000.0,1.0
1941,39.0,2023-04-10,157533.52,19.0,3024000.0,17.0
1942,46.0,2020-11-28,148743.87,15.0,2195200.0,11.0
1943,55.0,2022-06-01,157991.36,,672000.0,17.0
1945,29.0,2024-11-06,217514.26,12.0,2464000.0,20.0
1947,13.0,2023-04-11,97511.09,17.0,1657688.49,19.0
1949,24.0,2024-05-11,134400.0,6.0,806400.0,18.0
1951,38.0,2022-02-08,96379.8,10.0,907200.0,3.0
1953,56.0,2023-05-11,86233.76,12.0,1092000.0,12.0
1954,29.0,2021-06-02,109215.23,9.0,851200.0,16.0
1961,15.0,2024-03-27,163496.16,8.0,1254400.0,11.0
1962,87.0,2024-08-20,121987.08,6.0,901600.0,14.0
1963,41.0,2024-02-21,151200.0,10.0,1663200.0,8.0
1967,73.0,2022-08-23,160602.56,9.0,1512000.0,2.0
1968,92.0,2023-10-26,86606.91,19.0,1680000.0,12.0
1970,64.0,2023-08-19,156200.97,7.0,1097600.0,11.0
1973,67.0,2021-01-04,101806.7,9.0,952000.0,19.0
1978,50.0,2023-03-27,158433.1,12.0,1724800.0,11.0
1979,49.0,2023-10-13,141766.18,19.0,2419200.0,18.0
1980,33.0,2021-11-12,98405.79,7.0,666400.0,19.0
1981,4.0,2024-03-31,194027.77,7.0,1254400.0,6.0
1982,34.0,2024-05-01,114784.79,8.0,918278.33,4.0
1984,79.0,2023-08-12,94722.07,4.0,476000.0,19.0
1986,14.0,2024-03-14,151436.05,2.0,151200.0,7.0
1991,74.0,2022-10-07,115971.21,5.0,638400.0,16.0
1992,18.0,2023-05-04,157282.86,9.0,1360800.0,7.0
1993,71.0,2022-05-18,97747.21,15.0,1466208.19,19.0
1995,48.0,2023-06-25,149286.66,17.0,2721600.0,7.0
1996,100.0,2023-04-23,204590.25,2.0,392000.0,13.0
1997,11.0,2023-10-30,155777.88,,672000.0,2.0
1999,48.0,2021-03-26,90154.76,13.0,1075200.0,10.0
2000,66.0,2023-10-11,145275.61,12.0,1540000.0,1.0
2001,52.0,2023-12-18,178377.2,5.0,840000.0,17.0
2002,20.0,2021-10-05,164422.23,6.0,940800.0,11.0
2003,100.0,2022-12-13,127210.54,6.0,806400.0,18.0
2004,49.0,2022-12-11,161954.76,7.0,1133683.35,2.0
2007,12.0,2021-06-15,153235.89,7.0,1097600.0,11.0
2010,25.0,2022-01-08,93260.73,3.0,268800.0,10.0
2011,14.0,2024-05-23,239968.09,14.0,3359553.26,20.0
2012,40.0,2021-04-10,128429.06,12.0,1674400.0,14.0
2014,21.0,2022-02-10,166025.24,13.0,1814400.0,7.0
2016,63.0,2023-10-27,137069.62,,1747200.0,18.0
2017,73.0,2023-06-05,94167.51,19.0,1915200.0,15.0
2020,77.0,2024-02-23,123467.26,,739200.0,4.0
2023,5.0,2020-11-27,128800.0,4.0,515200.0,14.0
2027,67.0,2021-03-06,136584.56,16.0,2268000.0,7.0
2028,66.0,2021-01-06,117320.19,13.0,1601600.0,4.0
2033,80.0,2023-06-15,95200.0,13.0,1237600.0,19.0
2036,67.0,2024-02-08,121885.46,,369600.0,4.0
2039,35.0,2024-05-02,172440.35,19.0,3192000.0,17.0
2041,74.0,2022-05-19,124923.99,12.0,1478400.0,18.0
2042,16.0,2021-11-25,126611.15,9.0,1120000.0,1.0
2043,60.0,2021-06-21,94231.0,21.0,1904000.0,19.0
2044,92.0,2023-10-17,93443.56,0.0,100800.0,3.0
2045,17.0,2022-04-26,146274.66,13.0,1881600.0,11.0
2046,94.0,2021-09-27,194560.07,3.0,716800.0,6.0
2049,83.0,2022-05-20,113549.8,0.0,123200.0,4.0
2050,81.0,2021-11-02,87851.42,15.0,1176000.0,5.0
2051,10.0,2024-06-10,183692.76,2.0,588000.0,13.0
2052,99.0,2021-05-13,86416.95,13.0,1254400.0,10.0
2053,44.0,2022-03-03,122772.07,,2688000.0,18.0
2054,33.0,2022-10-13,91601.45,13.0,1176000.0,12.0
2055,20.0,2022-05-05,193180.95,1.0,392000.0,13.0
2058,10.0,2024-01-01,121793.34,11.0,1232000.0,4.0
2060,54.0,2022-08-12,154229.28,4.0,756000.0,8.0
2062,4.0,2021-09-03,201699.27,,2156000.0,13.0
2065,55.0,2022-11-13,85954.44,4.0,252000.0,5.0
2066,98.0,2021-02-09,177525.62,9.0,1433600.0,6.0
2068,67.0,2022-06-07,136251.63,9.0,1075200.0,18.0
2070,95.0,2024-08-03,96104.79,4.0,403200.0,3.0
2072,74.0,2023-09-07,160589.57,20.0,3136000.0,11.0
2075,25.0,2023-11-01,143001.16,2.0,268800.0,18.0
2077,47.0,2021-01-27,121245.41,,336000.0,9.0
2080,43.0,2023-07-11,84982.2,5.0,504000.0,12.0
2083,54.0,2022-06-26,151200.0,12.0,1663200.0,7.0
2088,63.0,2021-04-28,96759.3,5.0,483796.49,3.0
2093,88.0,2020-12-30,112000.0,4.0,560000.0,9.0
2095,53.0,2022-01-04,75617.37,,252000.0,5.0
2097,70.0,2021-07-22,141279.61,7.0,907200.0,8.0
2101,9.0,2021-03-16,98287.87,8.0,627200.0,10.0
2102,74.0,2023-05-22,90608.31,15.0,1433600.0,10.0
2105,28.0,2021-05-25,89600.0,19.0,1702400.0,10.0
2106,31.0,2021-01-31,153114.31,21.0,3136000.0,11.0
2108,56.0,2023-10-25,232730.83,8.0,1792000.0,20.0
2113,20.0,2024-01-18,90997.19,8.0,666400.0,19.0
2114,29.0,2023-07-13,110220.43,2.0,106400.0,16.0
2115,15.0,2021-10-02,103093.59,3.0,380800.0,19.0
2116,22.0,2022-03-26,95655.48,21.0,1904000.0,19.0
2119,97.0,2023-07-01,175627.68,,2867200.0,6.0
2122,52.0,2023-07-12,152109.88,12.0,1814400.0,8.0
2125,87.0,2022-07-01,177186.44,18.0,3528000.0,13.0
2127,51.0,2021-03-08,174592.15,,1344000.0,17.0
2131,66.0,2021-10-17,122605.85,13.0,1612800.0,18.0
2133,34.0,2024-01-12,108771.43,2.0,212800.0,16.0
2134,13.0,2023-08-21,100993.83,5.0,532000.0,16.0
2136,42.0,2021-11-09,118800.64,3.0,386400.0,14.0
2137,20.0,2024-02-12,139101.75,14.0,1960000.0,1.0
2142,18.0,2020-11-18,98490.43,5.0,537600.0,10.0
2143,67.0,2023-12-06,128191.69,2.0,256383.39,14.0
2144,4.0,2024-09-10,98346.5,,403200.0,3.0
2146,51.0,2024-09-08,177509.02,3.0,537600.0,6.0
2149,96.0,2021-05-19,101085.17,,2021600.0,16.0
2150,9.0,2023-12-27,80815.73,19.0,1612800.0,10.0
2153,52.0,2023-05-31,110798.85,12.0,1276800.0,16.0
2165,67.0,2024-02-01,144043.77,13.0,1814400.0,8.0
2166,81.0,2023-01-30,121819.31,12.0,1601600.0,4.0
2167,77.0,2021-03-02,107761.8,,1512000.0,3.0
2170,85.0,2022-06-11,85021.07,2.0,252000.0,5.0
2174,72.0,2023-05-18,142604.56,16.0,2268000.0,7.0
2175,7.0,2022-01-07,133191.92,8.0,1159200.0,14.0
2176,19.0,2024-07-08,157143.75,9.0,1411200.0,11.0
2179,73.0,2024-08-21,96594.8,9.0,806400.0,3.0
2181,18.0,2021-07-31,142668.18,18.0,2568027.22,1.0
2186,9.0,2023-09-24,94602.72,7.0,806400.0,3.0
2187,85.0,2022-08-04,176614.21,6.0,1176000.0,13.0
2189,62.0,2022-01-05,133558.22,13.0,1820000.0,1.0
2190,2.0,2023-04-06,88954.98,3.0,168000.0,12.0
2191,41.0,2022-08-11,92258.98,2.0,89600.0,10.0
2192,33.0,2024-10-27,130100.0,3.0,560000.0,1.0
2194,45.0,2022-05-26,80974.76,4.0,336000.0,12.0
2195,77.0,2024-08-08,196000.0,12.0,2548000.0,13.0
2196,88.0,2021-05-23,105350.84,9.0,907200.0,15.0
2197,48.0,2023-07-08,142838.33,6.0,1058400.0,8.0
2200,80.0,2023-01-02,141269.22,3.0,268800.0,18.0
2204,1.0,2024-06-05,89508.01,18.0,1596000.0,12.0
2209,94.0,2021-12-09,129347.69,11.0,1288000.0,14.0
2210,4.0,2022-05-17,102645.53,4.0,302400.0,15.0
2213,17.0,2023-04-15,99117.44,,1209600.0,15.0
2216,76.0,2023-05-24,122094.28,21.0,2240000.0,9.0
2217,85.0,2024-09-09,161528.03,1.0,358400.0,6.0
2218,69.0,2021-01-30,170149.09,,1680000.0,2.0
2219,89.0,2022-07-15,161702.75,19.0,3024000.0,17.0
2220,60.0,2022-11-15,87793.49,13.0,1176000.0,5.0
2221,47.0,2022-06-01,206891.23,9.0,1862021.05,13.0
2224,24.0,2021-03-02,159955.4,5.0,604800.0,8.0
2225,76.0,2023-11-09,200843.57,14.0,2548000.0,13.0
2226,20.0,2021-11-22,156800.0,11.0,1724800.0,11.0
2227,12.0,2022-08-03,99738.14,13.0,1489600.0,16.0
2229,37.0,2023-04-12,151673.75,12.0,1820000.0,1.0
2230,89.0,2024-02-06,156800.0,5.0,784000.0,11.0
2236,58.0,2023-10-31,106400.0,,1915200.0,16.0
2237,62.0,2023-09-07,165806.01,15.0,2520000.0,2.0
2238,9.0,2022-05-04,201797.95,16.0,3808000.0,20.0
2241,11.0,2022-02-02,92996.65,1.0,89600.0,10.0
2242,48.0,2021-10-28,89343.19,6.0,420000.0,5.0
2246,35.0,2023-01-03,115847.74,,2464000.0,4.0
2247,65.0,2023-11-02,92195.25,18.0,1596000.0,5.0
2248,52.0,2022-03-05,100800.0,12.0,1209600.0,15.0
2249,49.0,2021-03-25,98214.64,6.0,537600.0,10.0
2250,72.0,2022-05-08,105770.99,17.0,1713600.0,15.0
2253,9.0,2023-11-23,152350.44,,907200.0,7.0
2254,69.0,2022-03-08,95048.82,14.0,1254400.0,10.0
2255,77.0,2023-03-07,122432.48,2.0,244864.96,9.0
2261,64.0,2021-01-08,88914.07,8.0,756000.0,5.0
2263,84.0,2022-02-19,88419.94,7.0,618939.6,10.0
2264,10.0,2023-06-28,131778.37,5.0,492800.0,4.0
2266,80.0,2021-09-04,177237.76,13.0,2329600.0,6.0
2267,91.0,2022-06-20,128800.0,1.0,128800.0,14.0
2270,37.0,2024-01-10,166135.65,17.0,3024000.0,17.0
2271,85.0,2023-06-30,101873.24,18.0,2021600.0,16.0
2272,19.0,2024-05-18,145597.7,,2800000.0,1.0
2277,85.0,2022-03-28,151200.0,,2419200.0,7.0
2280,25.0,2022-05-25,161401.19,1.0,302400.0,8.0
2281,28.0,2021-08-15,89018.41,,1428000.0,5.0
2283,62.0,2021-05-10,92939.35,20.0,1858787.03,19.0
2284,88.0,2023-02-28,121223.41,15.0,1881600.0,18.0
2285,91.0,2022-03-03,140604.16,11.0,1545600.0,14.0
2287,36.0,2021-11-08,176698.95,10.0,1848000.0,17.0
2291,93.0,2024-05-21,129197.01,14.0,2100000.0,1.0
2293,63.0,2023-08-08,84000.0,17.0,1512000.0,5.0
2297,6.0,2022-09-06,173203.77,13.0,2016000.0,17.0
2298,68.0,2021-10-05,120344.2,3.0,336000.0,9.0
2299,69.0,2022-07-17,84217.84,10.0,924000.0,5.0
2300,24.0,2022-01-25,94461.72,2.0,268800.0,10.0
2302,87.0,2023-05-11,122674.94,18.0,2318400.0,14.0
2306,33.0,2023-02-05,140855.52,9.0,1159200.0,14.0
2308,48.0,2021-09-26,103345.45,9.0,896000.0,9.0
2309,64.0,2022-06-14,238379.05,13.0,2912000.0,20.0
2310,19.0,2023-08-04,136284.48,7.0,940800.0,18.0
2312,43.0,2023-09-22,217668.78,17.0,3808000.0,20.0
2313,41.0,2024-10-09,85124.85,10.0,840000.0,5.0
2314,45.0,2022-05-04,146934.24,5.0,560000.0,1.0
2316,8.0,2023-07-22,168000.0,6.0,1176000.0,2.0
2321,67.0,2021-09-08,140708.13,13.0,1803200.0,14.0
2327,98.0,2023-03-10,180275.66,,1254400.0,6.0
2328,87.0,2022-01-18,118457.01,14.0,1848000.0,4.0
2333,87.0,2024-10-23,100423.59,9.0,806400.0,3.0
2336,23.0,2021-09-29,151200.0,21.0,3024000.0,7.0
2337,57.0,2020-11-11,121661.69,7.0,901600.0,14.0
2339,18.0,2022-09-14,97911.55,6.0,587469.29,3.0
2340,67.0,2024-09-28,148608.08,17.0,2508800.0,11.0
2342,43.0,2022-01-10,86222.33,,,5.0
2343,57.0,2022-12-17,103009.96,0.0,100800.0,15.0
2344,56.0,2021-11-23,168000.0,,840000.0,17.0
2350,87.0,2021-04-21,130567.27,10.0,1209600.0,18.0
2352,24.0,2024-01-10,156800.0,11.0,1881600.0,11.0
2353,65.0,2022-02-06,115972.42,0.0,106400.0,16.0
2354,20.0,2024-03-01,172301.31,,2352000.0,11.0
2355,64.0,2021-03-01,161345.0,13.0,2352000.0,2.0
2357,70.0,2021-08-20,169334.81,8.0,1512000.0,2.0
2358,48.0,2021-06-29,181652.14,2.0,168000.0,17.0
2359,50.0,2023-04-03,110653.77,14.0,1310400.0,15.0
2360,17.0,2023-07-07,155884.13,12.0,1965600.0,8.0
2366,28.0,2020-01-12,94366.65,6.0,627200.0,10.0
2368,90.0,2024-02-12,161928.48,15.0,2195200.0,11.0
2369,3.0,2021-02-09,89447.59,16.0,1523200.0,10.0
2374,70.0,2024-08-09,165228.08,19.0,2822400.0,11.0
2376,96.0,2021-10-31,95767.96,8.0,907200.0,3.0
2378,95.0,2021-12-04,90082.08,2.0,252000.0,5.0
2379,61.0,2021-11-06,84814.1,3.0,168000.0,5.0
2380,1.0,2024-04-02,106941.12,11.0,1209600.0,3.0
2382,65.0,2023-07-30,106677.27,4.0,403200.0,3.0
2384,99.0,2021-03-12,179473.9,15.0,2867200.0,6.0
2385,85.0,2021-06-12,140080.49,3.0,560000.0,1.0
2386,10.0,2023-10-10,111769.56,11.0,1276800.0,16.0
2391,18.0,2021-09-06,116062.01,3.0,448000.0,9.0
2396,70.0,2023-03-09,244278.63,6.0,1568000.0,20.0
2397,49.0,2024-05-23,126667.12,,1540000.0,1.0
2399,21.0,2024-08-10,126192.81,16.0,2019084.91,4.0
2402,85.0,2020-11-26,161514.45,5.0,1008000.0,17.0
2405,79.0,2021-12-27,81969.46,7.0,504000.0,12.0
2407,89.0,2022-10-08,99762.11,4.0,380800.0,19.0
2408,18.0,2021-06-15,98545.39,8.0,957600.0,16.0
2409,1.0,2021-08-29,193894.62,,392000.0,13.0
2411,37.0,2022-03-28,135119.29,13.0,1612800.0,18.0
2412,61.0,2024-05-06,77612.78,4.0,252000.0,5.0
2414,7.0,2023-04-09,100800.0,1.0,100800.0,3.0
2415,40.0,2023-05-15,95054.71,13.0,1142400.0,19.0
2416,16.0,2021-11-14,107799.01,6.0,504000.0,15.0
2418,55.0,2022-04-29,78146.41,5.0,336000.0,12.0
2420,58.0,2024-02-07,202426.05,1.0,392000.0,13.0
2422,29.0,2021-09-28,84000.0,5.0,504000.0,5.0
2423,96.0,2023-08-01,88075.15,17.0,1512000.0,12.0
2425,61.0,2022-06-08,110827.02,19.0,1814400.0,15.0
2426,25.0,2021-09-06,127218.11,2.0,123200.0,4.0
2431,41.0,2022-05-01,167069.16,,940800.0,11.0
2433,56.0,2023-03-09,102385.37,0.0,100800.0,3.0
2434,11.0,2024-04-09,160170.25,19.0,2872800.0,8.0
2435,32.0,2021-05-06,130371.56,0.0,128800.0,14.0
2437,94.0,2020-12-18,127912.62,,,1.0
2440,34.0,2021-07-15,97407.38,4.0,319200.0,16.0
2443,20.0,2022-09-04,121891.87,,246400.0,4.0
2445,94.0,2022-06-16,156834.92,7.0,1176000.0,2.0
2446,78.0,2022-12-17,83256.52,2.0,84000.0,5.0
2450,69.0,2023-12-05,121735.72,12.0,1344000.0,9.0
2452,96.0,2024-09-04,86569.02,20.0,1792000.0,10.0
2453,25.0,2024-08-07,94160.53,9.0,761600.0,19.0
2458,67.0,2022-08-08,97907.42,17.0,1702400.0,16.0
2459,68.0,2020-11-22,153464.49,9.0,1209600.0,7.0
2460,36.0,2022-06-07,196000.0,,784000.0,13.0
2462,75.0,2021-03-24,99436.07,13.0,1411200.0,15.0
2463,85.0,2021-01-29,127577.22,11.0,1478400.0,18.0
2469,7.0,2023-02-24,154957.59,4.0,756000.0,7.0
2473,87.0,2021-01-12,96075.02,0.0,100800.0,15.0
2477,31.0,2022-05-18,100717.18,7.0,705600.0,15.0
2478,89.0,2024-08-29,81425.42,17.0,1523200.0,10.0
2479,74.0,2024-09-09,113638.32,5.0,739200.0,4.0
2480,25.0,2023-09-19,102052.8,5.0,504000.0,3.0
2481,32.0,2023-02-04,143748.5,17.0,2822400.0,11.0
2484,15.0,2023-01-01,139427.2,8.0,1030400.0,14.0
2488,21.0,2024-10-10,91249.57,7.0,638747.0,3.0
2489,91.0,2024-07-14,164716.17,3.0,470400.0,11.0
2493,59.0,2024-04-22,170043.46,6.0,784000.0,11.0
2494,26.0,2023-04-02,122134.35,5.0,772800.0,14.0
2496,79.0,2024-09-18,106400.0,7.0,851200.0,16.0
2497,81.0,2021-04-11,184390.8,19.0,3920000.0,13.0
2500,78.0,2021-06-16,141305.31,1.0,151200.0,8.0
2505,63.0,2023-08-07,170512.2,17.0,3046400.0,6.0
2508,77.0,2024-01-17,88863.95,,1260000.0,12.0
2510,24.0,2021-02-15,90019.26,3.0,336000.0,5.0
2512,97.0,2024-06-01,139575.75,,644000.0,14.0
2513,72.0,2021-08-21,91583.12,2.0,89600.0,10.0
2514,39.0,2021-06-08,88405.24,0.0,84000.0,5.0
2517,3.0,2024-10-09,171957.14,19.0,3404800.0,6.0
2519,25.0,2023-08-27,133561.08,5.0,492800.0,4.0
2520,39.0,2022-04-29,126243.78,8.0,862400.0,4.0
2522,45.0,2024-02-25,105126.49,8.0,705600.0,3.0
2523,21.0,2022-06-08,158331.46,,672000.0,2.0
2531,21.0,2024-06-18,86435.61,2.0,252000.0,12.0
2533,48.0,2021-11-30,116927.79,2.0,233855.57,14.0
2540,37.0,2020-07-11,89600.0,14.0,1254400.0,10.0
2541,16.0,2023-10-05,151200.0,,151200.0,7.0
2546,46.0,2020-10-11,129140.74,13.0,1478400.0,4.0
2552,49.0,2023-09-05,191791.96,13.0,2352000.0,13.0
2553,7.0,2022-08-06,197786.45,,2940000.0,13.0
2555,53.0,2024-03-07,147280.88,16.0,2100000.0,1.0
2557,15.0,2021-12-19,106248.16,3.0,224000.0,9.0
2559,34.0,2022-09-25,161454.94,6.0,896000.0,6.0
2560,61.0,2022-06-19,150204.32,2.0,453600.0,8.0
2562,82.0,2022-03-24,139919.03,17.0,2240000.0,1.0
2566,30.0,2022-08-29,177356.92,6.0,1075200.0,6.0
2568,84.0,2024-06-10,77544.03,19.0,1473336.58,5.0
2570,17.0,2024-02-27,143764.37,,537600.0,18.0
2571,11.0,2024-05-05,151777.08,2.0,302400.0,7.0
2573,27.0,2021-12-02,147601.04,15.0,2116800.0,7.0
2574,55.0,2023-07-08,179768.19,10.0,1512000.0,2.0
2576,33.0,2022-06-15,91719.64,3.0,252000.0,12.0
2577,88.0,2024-09-11,96644.22,15.0,1612800.0,3.0
2579,20.0,2022-05-03,85626.75,4.0,336000.0,5.0
2580,80.0,2023-01-21,156823.77,20.0,2979200.0,11.0
2582,69.0,2023-12-28,160735.41,12.0,1814400.0,7.0
2584,100.0,2024-01-06,123626.92,6.0,901600.0,14.0
2586,82.0,2024-04-08,180096.48,10.0,1512000.0,2.0
2590,91.0,2023-08-31,108152.55,5.0,403200.0,3.0
2596,64.0,2021-12-27,156025.97,15.0,2268000.0,8.0
2597,97.0,2023-12-07,179200.0,12.0,2150400.0,6.0
2600,10.0,2022-09-18,94077.71,20.0,1915200.0,15.0
2602,16.0,2023-05-12,115687.09,0.0,123200.0,4.0
2605,44.0,2024-07-29,105745.1,1.0,105745.1,16.0
2607,24.0,2023-11-23,111639.6,12.0,1601600.0,4.0
2608,71.0,2021-03-31,151200.0,20.0,3024000.0,7.0
2609,43.0,2023-05-18,178368.5,8.0,1176000.0,17.0
2610,79.0,2023-10-01,119614.89,6.0,901600.0,14.0
2613,98.0,2024-05-15,98544.0,20.0,1904000.0,19.0
2618,23.0,2023-05-09,212540.09,19.0,3528000.0,13.0
2619,71.0,2022-02-08,95185.93,14.0,1254400.0,10.0
2620,16.0,2023-04-13,100192.42,3.0,300577.27,15.0
2623,19.0,2022-08-09,88115.12,5.0,504000.0,5.0
2624,14.0,2023-03-01,92943.67,20.0,1808800.0,19.0
2629,29.0,2022-06-16,179699.77,10.0,1796997.71,13.0
2630,5.0,2024-07-27,97496.86,18.0,1808800.0,19.0
2632,20.0,2021-07-26,84612.48,6.0,420000.0,5.0
2633,7.0,2022-07-17,90533.55,17.0,1344000.0,12.0
2634,73.0,2023-07-17,146202.73,8.0,1097600.0,11.0
2635,23.0,2024-08-27,180300.03,7.0,1176000.0,13.0
2636,36.0,2023-02-02,193120.38,14.0,2329600.0,6.0
2637,18.0,2021-05-23,158180.14,13.0,2116800.0,7.0
2639,77.0,2021-10-06,87887.59,17.0,1512000.0,12.0
2641,30.0,2020-11-05,152598.87,10.0,1260000.0,1.0
2642,64.0,2022-11-05,210209.33,16.0,3363349.22,20.0
2643,5.0,2024-04-02,117255.9,7.0,896000.0,9.0
2645,35.0,2024-08-02,186293.17,15.0,2744000.0,13.0
2647,11.0,2023-11-30,97998.88,5.0,476000.0,19.0
2648,3.0,2021-07-14,169269.26,17.0,3225600.0,6.0
2651,79.0,2023-04-14,120691.78,5.0,492800.0,4.0
2654,66.0,2024-07-03,155781.39,18.0,2721600.0,8.0
2655,87.0,2022-04-20,91028.03,12.0,985600.0,10.0
2656,8.0,2024-06-30,158381.69,16.0,2688000.0,17.0
2657,95.0,2023-09-25,97485.44,12.0,1164800.0,10.0
2658,10.0,2022-01-26,178270.54,10.0,1792000.0,6.0
2659,60.0,2023-08-11,76128.94,12.0,1008000.0,12.0
2663,77.0,2022-01-20,162600.08,1.0,156800.0,11.0
2670,71.0,2024-11-10,152475.97,0.0,140000.0,1.0
2671,7.0,2022-01-02,157153.53,7.0,907200.0,8.0
2674,8.0,2021-12-27,152270.02,,,7.0
2676,4.0,2022-07-08,168000.0,13.0,2016000.0,2.0
2677,54.0,2023-03-03,113480.75,6.0,862400.0,4.0
2679,66.0,2021-10-10,228243.43,16.0,3584000.0,20.0
2680,92.0,2022-05-12,138043.59,14.0,1803200.0,14.0
2686,89.0,2024-10-13,129135.36,,862400.0,4.0
2688,11.0,2022-03-02,152923.5,6.0,907200.0,8.0
2694,20.0,2021-10-11,139374.09,12.0,1478400.0,18.0
2695,10.0,2023-02-20,112485.79,10.0,1232000.0,9.0
2696,11.0,2023-10-09,81873.14,9.0,672000.0,5.0
2700,52.0,2023-10-19,153806.52,8.0,1058400.0,7.0
2702,36.0,2024-09-06,187802.1,6.0,1176000.0,13.0
2703,68.0,2024-06-11,157842.39,17.0,2665600.0,11.0
2710,87.0,2023-10-13,100855.97,4.0,380800.0,19.0
2713,45.0,2023-03-04,147345.86,3.0,302400.0,8.0
2717,95.0,2023-09-16,97561.35,8.0,806400.0,15.0
2718,98.0,2022-05-12,135256.88,14.0,1932000.0,14.0
2721,46.0,2024-10-10,122247.98,19.0,2464000.0,4.0
2722,73.0,2022-01-16,166169.3,18.0,2822400.0,11.0
2725,34.0,2022-10-01,124348.47,1.0,124348.47,18.0
2726,76.0,2024-02-16,167103.78,4.0,504000.0,2.0
2727,31.0,2023-10-03,157466.04,,313600.0,11.0
2728,97.0,2024-06-27,149478.52,2.0,302400.0,7.0
2729,30.0,2024-04-01,84539.53,9.0,840000.0,5.0
2731,48.0,2021-07-12,110977.86,3.0,212800.0,16.0
2733,21.0,2020-11-24,116520.97,1.0,257600.0,14.0
2734,21.0,2021-01-09,222793.41,14.0,2912000.0,20.0
2735,46.0,2022-10-18,116929.33,20.0,2340800.0,4.0
2736,19.0,2021-06-18,92412.55,9.0,831712.94,19.0
2739,65.0,2021-09-04,138900.77,2.0,128800.0,14.0
2741,59.0,2021-05-13,99318.65,3.0,297955.96,16.0
2742,29.0,2021-08-08,105650.66,6.0,604800.0,3.0
2743,69.0,2023-03-16,85543.84,1.0,89600.0,10.0
2746,22.0,2023-05-11,87583.18,3.0,336000.0,12.0
2748,10.0,2022-04-01,92369.63,19.0,1792000.0,10.0
2751,84.0,2022-04-30,128216.8,12.0,1540000.0,1.0
2754,11.0,2024-06-09,84131.33,,168000.0,5.0
2755,38.0,2021-02-08,132069.11,3.0,280000.0,1.0
2756,43.0,2023-09-10,124078.79,20.0,2688000.0,18.0
2757,23.0,2023-01-16,143528.93,3.0,420000.0,1.0
2761,42.0,2023-12-12,79985.79,,672000.0,12.0
2762,12.0,2022-10-03,103769.37,20.0,2016000.0,3.0
2763,51.0,2024-12-04,96412.74,16.0,1612800.0,15.0
2766,9.0,2024-05-02,156800.0,1.0,156800.0,11.0
2767,55.0,2024-01-08,162205.17,0.0,168000.0,17.0
2768,5.0,2024-10-25,97303.93,15.0,1459558.93,10.0
2769,100.0,2022-05-31,161830.2,13.0,1814400.0,8.0
2775,28.0,2023-11-03,168000.0,8.0,1344000.0,17.0
2776,17.0,2022-09-25,147233.3,7.0,1120000.0,1.0
2778,25.0,2022-12-13,123200.0,4.0,616000.0,4.0
2779,86.0,2024-01-20,109148.52,13.0,1344000.0,9.0
2782,40.0,2020-07-12,93767.76,9.0,856800.0,19.0
2787,28.0,2021-01-18,196413.81,19.0,3920000.0,13.0
2788,4.0,2023-03-12,103553.55,6.0,571200.0,19.0
2791,85.0,2024-05-07,157835.54,18.0,2570400.0,8.0
2792,50.0,2024-03-08,146059.73,14.0,1960000.0,1.0
2793,49.0,2024-09-18,164519.42,3.0,302400.0,8.0
2794,68.0,2024-05-05,101303.77,20.0,2240000.0,9.0
2795,67.0,2024-02-16,114916.69,14.0,1608833.7,16.0
2796,60.0,2022-04-15,79508.95,19.0,1512000.0,5.0
2798,83.0,2020-08-12,145408.06,12.0,1965600.0,7.0
2799,35.0,2022-05-04,97907.92,13.0,1310400.0,15.0
2800,59.0,2022-02-13,140000.0,13.0,1820000.0,1.0
2802,88.0,2022-04-03,196000.0,16.0,2940000.0,13.0
2808,100.0,2024-03-15,90368.77,18.0,1618400.0,19.0
2809,81.0,2021-11-02,224000.0,16.0,3360000.0,20.0
2811,13.0,2022-04-18,215295.3,9.0,2016000.0,20.0
2815,50.0,2024-06-15,186994.77,9.0,1568000.0,13.0
2817,23.0,2023-07-03,187040.97,17.0,3136000.0,13.0
2821,30.0,2023-03-18,90555.9,13.0,1142400.0,19.0
2823,72.0,2022-06-19,163372.69,7.0,907200.0,7.0
2827,82.0,2023-04-08,157476.04,1.0,157476.04,2.0
2829,36.0,2023-05-15,164284.15,19.0,3121398.84,17.0
2830,82.0,2023-06-17,172101.03,10.0,1411200.0,11.0
2832,8.0,2024-05-10,88414.07,5.0,442070.34,5.0
2833,44.0,2022-03-05,97082.54,19.0,1814400.0,15.0
2834,85.0,2022-12-07,76138.73,8.0,756000.0,5.0
2840,87.0,2021-12-27,90263.21,16.0,1444211.44,10.0
2841,25.0,2021-03-07,98430.02,11.0,1276800.0,16.0
2842,21.0,2022-02-13,193133.59,,3724000.0,13.0
2845,97.0,2023-07-12,102473.84,3.0,336000.0,9.0
2848,76.0,2023-04-06,83260.89,16.0,1260000.0,5.0
